Title	AvgRating	UserCount
Romeo Is Bleeding (1993)	3.3675213675213675	117
Adventures of Milo and Otis, The (1986)	3.3674698795180724	166
Gridlock'd (1997)	3.36734693877551	49
Pretty in Pink (1986)	3.3665223665223665	693
Six-String Samurai (1998)	3.3661971830985915	71
Homegrown (1998)	3.3653846153846154	104
North Dallas Forty (1979)	3.3652694610778444	167
Jungle Book, The (1994)	3.3640167364016738	239
Blast from the Past (1999)	3.363888888888889	360
Another Day in Paradise (1998)	3.3617021276595747	47
It Came from Outer Space (1953)	3.3617021276595747	94
Black Beauty (1994)	3.3617021276595747	94
Voyage to the Bottom of the Sea (1961)	3.361111111111111	180
Guinevere (1999)	3.360655737704918	61
Price Above Rubies, A (1998)	3.36	25
Cop Land (1997)	3.3597560975609757	492
Civil Action, A (1998)	3.3594771241830066	612
Alphaville (1965)	3.359375	64
Cradle Will Rock, The (1999)	3.359073359073359	259
Mosquito Coast, The (1986)	3.3583690987124464	466
Fly, The (1958)	3.3583333333333334	480
Absolute Power (1997)	3.357894736842105	380
Caught (1996)	3.357142857142857	28
Braindead (1992)	3.357142857142857	70
Cemetery Man (Dellamorte Dellamore) (1994)	3.3564356435643563	101
Village of the Damned (1960)	3.356164383561644	219
Dune (1984)	3.356147021546261	789
Tron (1982)	3.3556701030927836	970
Star Trek III: The Search for Spock (1984)	3.353829557713053	927
Dark Command (1940)	3.3529411764705883	17
Aristocats, The (1970)	3.352517985611511	278
Lost Highway (1997)	3.3517241379310345	145
My Own Private Idaho (1991)	3.3516949152542375	236
Star Is Born, A (1937)	3.3516483516483517	91
Perfect Storm, The (2000)	3.351431391905232	1013
Idiots, The (Idioterne) (1998)	3.3513513513513513	37
Dick (1999)	3.3511627906976744	430
Hairspray (1988)	3.350561797752809	445
Midsummer Night's Dream, A (1999)	3.3493975903614457	415
Copycat (1995)	3.3492063492063493	378
Frighteners, The (1996)	3.3491124260355027	338
Cook the Thief His Wife & Her Lover, The (1989)	3.3484848484848486	198
Star Trek: Insurrection (1998)	3.34820322180917	807
Turtle Diary (1985)	3.347826086956522	23
Rules of Engagement (2000)	3.3476190476190477	420
Pal Joey (1957)	3.3472222222222223	72
Force 10 from Navarone (1978)	3.3467336683417086	199
Heartbreak Ridge (1986)	3.3466666666666667	300
Nadja (1994)	3.3461538461538463	26
Homeward Bound: The Incredible Journey (1993)	3.3461538461538463	234
Executive Decision (1996)	3.3461538461538463	416
Fear and Loathing in Las Vegas (1998)	3.3456375838926173	298
Godfather: Part III, The (1990)	3.3449612403100777	774
Lolita (1997)	3.3438914027149322	221
Bram Stoker's Dracula (1992)	3.34375	672
Back to the Future Part II (1989)	3.3436960276338517	1158
Other Sister, The (1999)	3.3435582822085887	163
Dracula (1958)	3.343137254901961	102
Corrina, Corrina (1994)	3.342412451361868	257
Only You (1994)	3.3417721518987342	158
Death Wish (1974)	3.340909090909091	220
Incredible Journey, The (1963)	3.340659340659341	91
Washington Square (1997)	3.34	50
Tex (1982)	3.339622641509434	53
Beautiful People (1999)	3.339622641509434	53
Destination Moon (1950)	3.3384615384615386	65
Coogan's Bluff (1968)	3.3378378378378377	74
Razor's Edge, The (1984)	3.3376623376623376	77
Four Rooms (1995)	3.337579617834395	157
Kiss the Girls (1997)	3.3367088607594937	395
What Lies Beneath (2000)	3.3347732181425487	463
Farmer's Wife, The (1928)	3.3333333333333335	3
Paradise Road (1997)	3.3333333333333335	42
Very Natural Thing, A (1974)	3.3333333333333335	3
Lord of the Rings, The (1978)	3.3333333333333335	438
Junk Mail (1997)	3.3333333333333335	3
Van, The (1996)	3.3333333333333335	63
Hav Plenty (1997)	3.3333333333333335	6
Gay Deceivers, The (1969)	3.3333333333333335	3
Still Crazy (1998)	3.3333333333333335	30
Melody Time (1948)	3.3333333333333335	24
King of Marvin Gardens, The (1972)	3.3333333333333335	48
Defying Gravity (1997)	3.3333333333333335	3
Broken English (1996)	3.3333333333333335	6
All Things Fair (1996)	3.3333333333333335	3
All the Rage (a.k.a. It's the Rage) (1999)	3.3333333333333335	12
Julien Donkey-Boy (1999)	3.3333333333333335	12
Vampyros Lesbos (Las Vampiras) (1970)	3.3333333333333335	3
Little Shop of Horrors (1986)	3.3322649572649574	936
Bamba, La (1987)	3.330827067669173	266
Davy Crockett, King of the Wild Frontier (1955)	3.329896907216495	97
American Flyers (1985)	3.329896907216495	97
One Crazy Summer (1986)	3.329192546583851	161
Broken Hearts Club, The (2000)	3.3285714285714287	70
Ghost and the Darkness, The (1996)	3.328159645232816	451
Torn Curtain (1966)	3.3275862068965516	58
Kiss Me, Guido (1997)	3.327272727272727	55
Tin Men (1987)	3.3254237288135595	295
Malice (1993)	3.324324324324324	185
Happiest Millionaire, The (1967)	3.324324324324324	37
Shiloh (1997)	3.324324324324324	37
Angus (1995)	3.3241379310344827	145
Agnes Browne (1999)	3.323529411764706	34
Where the Money Is (2000)	3.323529411764706	34
Son of Frankenstein (1939)	3.3230769230769233	65
Mummy, The (1999)	3.3217477656405165	1007
Alvarez Kelly (1966)	3.3214285714285716	28
Safe Men (1998)	3.32	25
8 Seconds (1994)	3.3194444444444446	72
Godzilla (Gojira) (1954)	3.318936877076412	301
Way of the Gun, The (2000)	3.3184357541899443	179
Winter Guest, The (1997)	3.3181818181818183	22
Rapture, The (1991)	3.3175675675675675	148
Man Without a Face, The (1993)	3.3160377358490565	212
Slums of Beverly Hills, The (1998)	3.3146067415730336	267
Heaven & Earth (1993)	3.3142857142857145	105
Carrington (1995)	3.3142857142857145	70
One Fine Day (1996)	3.314159292035398	226
Little Shop of Horrors, The (1960)	3.311797752808989	356
Dirty Dancing (1987)	3.3114992721979624	687
American Pimp (1999)	3.3114754098360657	61
Meatballs (1979)	3.311111111111111	315
Last Days of Disco, The (1998)	3.311111111111111	135
FairyTale: A True Story (1997)	3.310344827586207	87
Fluke (1995)	3.310344827586207	29
Mrs. Parker and the Vicious Circle (1994)	3.310344827586207	58
Get on the Bus (1996)	3.308641975308642	81
Pie in the Sky (1995)	3.3076923076923075	13
Stepford Wives, The (1975)	3.3066666666666666	300
Jackie Chan's First Strike (1996)	3.3063973063973062	297
Traveller (1997)	3.3055555555555554	36
Way We Were, The (1973)	3.3045454545454547	220
Mass Appeal (1984)	3.3043478260869565	23
Tetsuo II: Body Hammer (1992)	3.3043478260869565	23
French Kiss (1995)	3.303680981595092	326
Presidio, The (1988)	3.302788844621514	251
Picture Bride (1995)	3.302325581395349	43
Center Stage (2000)	3.302197802197802	182
Ride with the Devil (1999)	3.3013698630136985	73
Pitch Black (2000)	3.300738007380074	542
It's My Party (1995)	3.3	30
52 Pick-Up (1986)	3.3	140
Young and Innocent (1937)	3.3	10
Swing Kids (1993)	3.2972972972972974	185
Strange Days (1995)	3.2958677685950413	605
Bad Boys (1995)	3.2955801104972378	362
Outside Providence (1999)	3.294478527607362	163
Mating Habits of the Earthbound Human, The (1998)	3.2941176470588234	17
Love and Other Catastrophes (1996)	3.2941176470588234	17
Safe Passage (1994)	3.2941176470588234	17
Fierce Creatures (1997)	3.2916666666666665	168
Girls Town (1996)	3.2916666666666665	24
Rocky Horror Picture Show, The (1975)	3.291159772911598	1233
Mo' Better Blues (1990)	3.2911392405063293	79
Dead Ringers (1988)	3.291005291005291	189
Babe: Pig in the City (1998)	3.2906309751434035	523
City of Angels (1998)	3.289617486338798	366
Widows' Peak (1994)	3.289473684210526	38
Permanent Midnight (1998)	3.289473684210526	76
Interiors (1978)	3.289156626506024	83
Metroland (1997)	3.2857142857142856	28
Head On (1998)	3.2857142857142856	14
Surviving Picasso (1996)	3.2857142857142856	35
Grandfather, The (El Abuelo) (1998)	3.2857142857142856	7
Designated Mourner, The (1997)	3.2857142857142856	7
Actor's Revenge, An (Yukinojo Henge) (1963)	3.2857142857142856	7
Black Sabbath (Tre Volti Della Paura, I) (1963)	3.2857142857142856	21
See the Sea (Regarde la mer) (1997)	3.2857142857142856	7
Rough Night in Jericho (1967)	3.2857142857142856	14
Cutting Edge, The (1992)	3.285	200
Clockers (1995)	3.2844827586206895	116
Spaceballs (1987)	3.2836484983314795	899
Parent Trap, The (1998)	3.283582089552239	268
2 Days in the Valley (1996)	3.2832167832167833	286
Soul Food (1997)	3.2823529411764705	85
Chuck & Buck (2000)	3.28099173553719	121
Stardust Memories (1980)	3.28099173553719	121
With Honors (1994)	3.280701754385965	228
In & Out (1997)	3.2803738317757007	428
Hercules (1997)	3.279317697228145	469
Smilla's Sense of Snow (1997)	3.279245283018868	265
Go Fish (1994)	3.2790697674418605	86
Mask, The (1994)	3.279050042408821	1179
Greatest Show on Earth, The (1952)	3.278688524590164	61
Hunted, The (1995)	3.2777777777777777	18
Great Ziegfeld, The (1936)	3.2777777777777777	36
Peggy Sue Got Married (1986)	3.2766798418972334	506
Geronimo: An American Legend (1993)	3.2758620689655173	87
Red Dawn (1984)	3.2757894736842106	475
Adventures in Babysitting (1987)	3.2754158964879854	541
Jason's Lyric (1994)	3.275	40
Pelican Brief, The (1993)	3.2745664739884393	346
War, The (1994)	3.2738095238095237	84
Nighthawks (1981)	3.2736842105263158	190
Sinbad and the Eye of the Tiger (1977)	3.2735849056603774	106
Bring It On (2000)	3.2735042735042734	234
Unhook the Stars (1996)	3.272727272727273	11
Dancing at Lughnasa (1998)	3.272727272727273	44
Big Tease, The (1999)	3.272727272727273	33
Bitter Sugar (Azucar Amargo) (1996)	3.272727272727273	11
Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)	3.272727272727273	11
Final Destination (2000)	3.272331154684096	459
Darby O'Gill and the Little People (1959)	3.2721518987341773	158
Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)	3.2714285714285714	350
Legend (1985)	3.2704225352112677	355
Heavy (1995)	3.27027027027027	74
I.Q. (1994)	3.2697547683923704	367
Smiling Fish and Goat on Fire (1999)	3.269230769230769	26
Under Siege (1992)	3.2689804772234274	461
Outbreak (1995)	3.2687585266030013	733
Love Bug, The (1969)	3.268595041322314	242
Gremlins (1984)	3.268041237113402	776
View to a Kill, A (1985)	3.267692307692308	325
Mr. Nice Guy (1997)	3.2674418604651163	172
Road Trip (2000)	3.2673031026252985	419
Where the Heart Is (2000)	3.267148014440433	277
Wyatt Earp (1994)	3.2666666666666666	270
Two Thousand Maniacs! (1964)	3.2666666666666666	15
Con Air (1997)	3.2662473794549265	954
Glass Bottom Boat, The (1966)	3.2653061224489797	49
Dead Men Don't Wear Plaid (1982)	3.2643051771117166	367
Balto (1995)	3.2626262626262625	99
Bowfinger (1999)	3.2620320855614975	935
Cell, The (2000)	3.2613981762917934	658
Hollywood Knights, The (1980)	3.260869565217391	92
Outlaw, The (1943)	3.260869565217391	23
When a Man Loves a Woman (1994)	3.2606635071090047	211
Crossing Guard, The (1995)	3.26	50
Love Is a Many-Splendored Thing (1955)	3.26	50
Howling, The (1980)	3.25974025974026	231
MacKenna's Gold (1969)	3.2586206896551726	58
Blue Streak (1999)	3.2578125	128
Sommersby (1993)	3.2577319587628866	291
Fun and Fancy Free (1947)	3.257142857142857	35
eXistenZ (1999)	3.2560975609756095	410
Creature From the Black Lagoon, The (1954)	3.2556053811659194	223
Evita (1996)	3.25531914893617	282
Pacific Heights (1990)	3.2550335570469797	447
Lethal Weapon 3 (1992)	3.254364089775561	802
Flatliners (1990)	3.2542372881355934	413
Midnight in the Garden of Good and Evil (1997)	3.2531847133757963	628
Meet Joe Black (1998)	3.252906976744186	344
Wood, The (1999)	3.2528735632183907	87
That Darn Cat! (1965)	3.252032520325203	123
Two Bits (1995)	3.25	4
Butterfly Kiss (1995)	3.25	4
Marlene Dietrich: Shadow and Light (1996)	3.25	12
But I'm a Cheerleader (1999)	3.25	184
Ogre, The (Der Unhold) (1996)	3.25	4
Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)	3.25	4
Dog of Flanders, A (1999)	3.25	8
Death in the Garden (Mort en ce jardin, La) (1956)	3.25	4
Chambermaid on the Titanic, The (1998)	3.25	20
Nil By Mouth (1997)	3.25	20
Make Mine Music (1946)	3.25	20
Boy Who Could Fly, The (1986)	3.25	176
And the Ship Sails On (E la nave va) (1984)	3.25	20
From the Journals of Jean Seberg (1995)	3.25	8
Golden Earrings (1947)	3.25	12
City of Industry (1997)	3.25	48
Year of the Horse (1997)	3.25	4
Angel Baby (1995)	3.25	52
Big Trees, The (1952)	3.25	4
Collectionneuse, La (1967)	3.25	4
Wedding Bell Blues (1996)	3.25	4
Train of Life (Train De Vie) (1998)	3.25	8
Belly (1998)	3.25	8
Clue (1985)	3.2483069977426635	443
Against All Odds (1984)	3.2481203007518795	133
Mummy, The (1959)	3.247311827956989	93
Three Caballeros, The (1945)	3.246031746031746	126
River Wild, The (1994)	3.2457142857142856	350
Scarlet Letter, The (1926)	3.2432432432432434	37
How I Won the War (1967)	3.2432432432432434	37
Sandpiper, The (1965)	3.242424242424242	33
Shaft (2000)	3.2422802850356294	421
Back to the Future Part III (1990)	3.2421602787456445	1148
Princess Caraboo (1994)	3.2419354838709675	62
Female Perversions (1996)	3.2413793103448274	29
Pink Flamingos (1972)	3.240506329113924	158
Three Musketeers, The (1993)	3.2400756143667295	529
Shadrach (1998)	3.24	25
Come See the Paradise (1990)	3.24	25
Cool Runnings (1993)	3.239795918367347	392
In Too Deep (1999)	3.239130434782609	46
Can't Hardly Wait (1998)	3.238562091503268	306
Shampoo (1975)	3.238095238095238	273
Party Girl (1995)	3.238095238095238	105
Kid, The (2000)	3.2363636363636363	165
Germinal (1993)	3.235294117647059	17
Bridges of Madison County, The (1995)	3.2325581395348837	387
Holy Smoke (1999)	3.232142857142857	56
Original Kings of Comedy, The (2000)	3.2312925170068025	147
Stiff Upper Lips (1998)	3.230769230769231	13
Soapdish (1991)	3.23013698630137	365
Quest for Fire (1981)	3.2298850574712645	174
House on Haunted Hill (1958)	3.2291666666666665	96
Horse Whisperer, The (1998)	3.2285714285714286	210
Just Cause (1995)	3.2280701754385963	114
Man with Two Brains, The (1983)	3.2275641025641026	312
Nowhere (1997)	3.225806451612903	31
Dragonheart (1996)	3.2254901960784315	612
Bloodsport (1988)	3.225225225225225	222
Alien Nation (1988)	3.2242063492063493	504
For Love or Money (1993)	3.2238805970149254	67
Living Out Loud (1998)	3.223463687150838	179
Nell (1994)	3.2232558139534886	215
Hunchback of Notre Dame, The (1996)	3.223076923076923	390
Texas Chainsaw Massacre, The (1974)	3.222672064777328	247
Spirits of the Dead (Tre Passi nel Delirio) (1968)	3.2222222222222223	9
Cruel Intentions (1999)	3.221824686940966	559
Tin Cup (1996)	3.221138211382114	615
Prophecy, The (1995)	3.221052631578947	190
Yards, The (1999)	3.220779220779221	77
Madame Sousatzka (1988)	3.2203389830508473	59
Honeymoon in Vegas (1992)	3.2195571955719555	542
American Psycho (2000)	3.219047619047619	630
Mr. Jealousy (1997)	3.21875	32
River, The (1984)	3.21875	64
Wanted: Dead or Alive (1987)	3.21875	32
Morning After, The (1986)	3.218390804597701	87
Shaggy Dog, The (1959)	3.217948717948718	156
Dinosaur (2000)	3.217391304347826	345
Slingshot, The (Kådisbellan ) (1993)	3.217391304347826	23
Family Plot (1976)	3.216867469879518	83
What Happened Was... (1994)	3.2162162162162162	37
Love Serenade (1996)	3.2142857142857144	28
Swept from the Sea (1997)	3.2142857142857144	14
Star Maker, The (Uomo delle stelle, L') (1995)	3.2142857142857144	14
It Conquered the World (1956)	3.2142857142857144	28
Indian in the Cupboard, The (1995)	3.212885154061625	357
Unforgettable (1996)	3.212121212121212	33
Sarafina! (1992)	3.212121212121212	33
Quatermass II (1957)	3.210526315789474	38
I Like It Like That (1994)	3.210526315789474	19
Jack and Sarah (1995)	3.210526315789474	19
Grass Harp, The (1995)	3.2083333333333335	24
Velvet Goldmine (1998)	3.2063492063492065	126
Masque of the Red Death, The (1964)	3.2063492063492065	63
Drunks (1997)	3.2058823529411766	34
Bad Lieutenant (1992)	3.2046783625730995	171
Live Nude Girls (1995)	3.2037037037037037	54
Forever Young (1992)	3.20335429769392	477
Phantasm (1979)	3.203030303030303	330
Extremities (1986)	3.2028985507246377	69
Mommie Dearest (1981)	3.2024539877300615	163
Half Baked (1998)	3.202020202020202	198
EDtv (1999)	3.2019867549668874	302
Marvin's Room (1996)	3.201923076923077	104
Doctor Dolittle (1967)	3.2016806722689077	238
Great Expectations (1998)	3.2015209125475286	263
Jumanji (1995)	3.20114122681883	701
Eyes Wide Shut (1999)	3.201058201058201	945
Double Jeopardy (1999)	3.2010178117048347	786
Enfer, L' (1994)	3.2	5
Licence to Kill (1989)	3.2	385
Governess, The (1998)	3.2	70
Snows of Kilimanjaro, The (1952)	3.2	5
Go Now (1995)	3.2	10
Passion in the Desert (1998)	3.2	10
Running Man, The (1987)	3.1986301369863015	730
My Fellow Americans (1996)	3.1983471074380163	121
Flamingo Kid, The (1984)	3.197278911564626	294
Saint, The (1997)	3.197158081705151	563
Stealing Home (1988)	3.196969696969697	66
Rescuers Down Under, The (1990)	3.196652719665272	239
Mission: Impossible 2 (2000)	3.1957349581111956	1313
Jungle Fever (1991)	3.1953488372093024	215
Object of My Affection, The (1998)	3.1943127962085307	211
Eyes of Laura Mars (1978)	3.194244604316547	139
Switchback (1997)	3.1931818181818183	88
My Blue Heaven (1990)	3.192468619246862	239
Dumb & Dumber (1994)	3.1924242424242424	660
House of Frankenstein (1944)	3.1923076923076925	52
Armageddon (1998)	3.191891891891892	1110
Santa Clause, The (1994)	3.1918876755070205	641
Moonraker (1979)	3.191717791411043	652
Saint of Fort Washington, The (1993)	3.1904761904761907	21
In Love and War (1996)	3.1904761904761907	63
Solas (1999)	3.1904761904761907	21
Thirteenth Floor, The (1999)	3.1892583120204603	391
Private Benjamin (1980)	3.189189189189189	407
White Men Can't Jump (1992)	3.188905547226387	667
Other Side of Sunday, The (Søndagsengler) (1996)	3.1875	16
Opportunists, The (1999)	3.1875	16
Broadway Melody, The (1929)	3.1875	32
Poison (1991)	3.1875	32
Me Myself I (2000)	3.1875	192
Retroactive (1997)	3.1875	16
Escape to Witch Mountain (1975)	3.185567010309278	291
Crucible, The (1996)	3.185185185185185	108
Cat People (1982)	3.1839080459770117	174
Billy Madison (1995)	3.183098591549296	355
Raven, The (1963)	3.182926829268293	82
Miracle on 34th Street (1994)	3.1823529411764704	170
Voyage of the Damned (1976)	3.1818181818181817	11
Cure, The (1995)	3.1818181818181817	22
Deceiver (1997)	3.1818181818181817	22
Reluctant Debutante, The (1958)	3.1818181818181817	11
Gnome-Mobile, The (1967)	3.1818181818181817	22
Minus Man, The (1999)	3.180722891566265	83
Audrey Rose (1977)	3.18	50
Powder (1995)	3.1794871794871793	624
Paper, The (1994)	3.1792452830188678	212
Cobb (1994)	3.1791044776119404	67
Freaky Friday (1977)	3.1777777777777776	180
True Crime (1995)	3.1777777777777776	135
Rocky II (1979)	3.1775280898876406	445
Muppets From Space (1999)	3.1767241379310347	232
Children of the Damned (1963)	3.176470588235294	136
Tarzan the Fearless (1933)	3.176470588235294	17
Rising Sun (1993)	3.175392670157068	382
I'm Not Rappaport (1996)	3.175	40
Tingler, The (1959)	3.1746031746031744	63
Bitter Moon (1992)	3.1739130434782608	46
It Came from Hollywood (1982)	3.1739130434782608	46
Twister (1996)	3.1738738738738737	1110
Disclosure (1994)	3.173228346456693	254
Madeline (1998)	3.1724137931034484	116
Life Less Ordinary, A (1997)	3.1724137931034484	116
Gods Must Be Crazy II, The (1989)	3.171875	128
U.S. Marshalls (1998)	3.171875	448
Higher Learning (1995)	3.1702127659574466	141
American Gigolo (1980)	3.169491525423729	295
Addams Family, The (1991)	3.169467787114846	714
Little Buddha (1993)	3.1690140845070425	71
Entrapment (1999)	3.168597168597169	777
Never Been Kissed (1999)	3.168269230769231	624
Sister Act (1992)	3.1681681681681684	666
Sunset Strip (2000)	3.1666666666666665	6
American Buffalo (1996)	3.1666666666666665	60
Wild America (1997)	3.1666666666666665	60
Last Time I Saw Paris, The (1954)	3.1666666666666665	6
Deep Impact (1998)	3.166480446927374	895
Mad Max Beyond Thunderdome (1985)	3.1662049861495847	722
Up Close and Personal (1996)	3.1654676258992804	139
Black Cauldron, The (1985)	3.165	200
Superman II (1980)	3.1643026004728134	846
Simple Twist of Fate, A (1994)	3.1636363636363636	55
Flawless (1999)	3.1636363636363636	110
Jewel of the Nile, The (1985)	3.163447251114413	673
Robin Hood: Prince of Thieves (1991)	3.1627906976744184	344
Things to Do in Denver when You're Dead (1995)	3.1626506024096384	166
Joe Gould's Secret (2000)	3.161290322580645	62
Anna Karenina (1997)	3.16	25
Cecil B. Demented (2000)	3.1594202898550723	69
Creepshow (1982)	3.1588366890380315	447
13th Warrior, The (1999)	3.1586666666666665	750
SubUrbia (1997)	3.158536585365854	82
From Dusk Till Dawn (1996)	3.1564551422319473	914
About Last Night... (1986)	3.1564417177914113	326
Under Suspicion (2000)	3.15625	32
Month by the Lake, A (1995)	3.15625	32
Red Corner (1997)	3.1559633027522938	109
Prince of Tides, The (1991)	3.155763239875389	321
Man Who Knew Too Little, The (1997)	3.1547619047619047	252
Reality Bites (1994)	3.1542056074766354	428
Something for Everyone (1970)	3.1538461538461537	13
Topaz (1969)	3.1538461538461537	39
Johns (1996)	3.1538461538461537	26
For Love of the Game (1999)	3.152542372881356	354
Arrival, The (1996)	3.1510791366906474	417
Flesh and Bone (1993)	3.150943396226415	106
Stuart Little (1999)	3.15	520
Back to School (1986)	3.1497175141242937	354
Ace Ventura: Pet Detective (1994)	3.1488250652741514	766
Nutty Professor, The (1963)	3.1486486486486487	222
Muppet Treasure Island (1996)	3.1484375	256
Kama Sutra: A Tale of Love (1996)	3.1481481481481484	81
Hackers (1995)	3.146417445482866	321
Frankenstein Meets the Wolf Man (1943)	3.1463414634146343	82
Wild Bill (1995)	3.1463414634146343	41
Airport (1970)	3.1452513966480447	179
Men Don't Leave (1990)	3.1451612903225805	62
Easy Money (1983)	3.1449275362318843	138
Night Falls on Manhattan (1997)	3.1447368421052633	76
Son of Flubber (1963)	3.1447368421052633	76
Natural Born Killers (1994)	3.144285714285714	700
Gabbeh (1996)	3.142857142857143	14
Roommates (1995)	3.142857142857143	35
Quiet Room, The (1996)	3.142857142857143	7
Moonlight and Valentino (1995)	3.142857142857143	49
Losing Isaiah (1995)	3.142857142857143	63
Romeo Must Die (2000)	3.1419939577039275	331
General's Daughter, The (1999)	3.141823444283647	691
Lethal Weapon 4 (1998)	3.14050822122571	669
Bachelor Party (1984)	3.138888888888889	360
Replacement Killers, The (1998)	3.1379310344827585	319
Inventing the Abbotts (1997)	3.1374045801526718	131
Patch Adams (1998)	3.1371308016877637	474
Stepmom (1998)	3.136986301369863	146
Star Trek: The Motion Picture (1979)	3.1363636363636362	792
Time Regained (Le Temps Retrouvé) (1999)	3.1363636363636362	22
Clara's Heart (1988)	3.1363636363636362	66
Blob, The (1958)	3.136094674556213	338
Instinct (1999)	3.1353383458646618	266
Hand That Rocks the Cradle, The (1992)	3.135294117647059	340
Big Daddy (1999)	3.1352718078381794	791
Home Alone (1990)	3.1348148148148147	675
Someone to Watch Over Me (1987)	3.1347517730496453	141
Beloved (1998)	3.1346153846153846	104
Orgazmo (1997)	3.134453781512605	119
Crooklyn (1994)	3.134453781512605	119
Starship Troopers (1997)	3.1332760103181427	1163
White Sands (1992)	3.1325301204819276	83
Walk in the Clouds, A (1995)	3.132420091324201	219
Cronos (1992)	3.1311475409836067	61
Drop Dead Gorgeous (1999)	3.1305483028720626	383
Charlie, the Lonesome Cougar (1967)	3.130434782608696	23
Newsies (1992)	3.129032258064516	93
Boys on the Side (1995)	3.128205128205128	195
Sesame Street Presents Follow That Bird (1985)	3.1264367816091956	87
Any Given Sunday (1999)	3.1262939958592133	483
Foxfire (1996)	3.1262135922330097	103
Light It Up (1999)	3.125	16
Killer: A Journal of Murder (1995)	3.125	8
Taffin (1988)	3.125	8
Goya in Bordeaux (Goya en Bodeos) (1999)	3.125	24
Siege, The (1998)	3.1243523316062176	386
Eraser (1996)	3.123913043478261	460
Blink (1994)	3.1228070175438596	57
Runaway Bride (1999)	3.12	650
Desert Blue (1999)	3.12	25
Radioland Murders (1994)	3.1194029850746268	67
Three Amigos! (1986)	3.117750439367311	569
Love & Sex (2000)	3.1153846153846154	26
Dangerous Minds (1995)	3.1134751773049647	141
Mighty Joe Young (1949)	3.111111111111111	144
Ravenous (1999)	3.111111111111111	171
Infinity (1996)	3.111111111111111	9
Hellraiser (1987)	3.111111111111111	279
Tales From the Crypt Presents: Demon Knight (1995)	3.111111111111111	144
St. Elmo's Fire (1985)	3.1107954545454546	352
Afterglow (1997)	3.1097560975609757	82
Fools Rush In (1997)	3.1090225563909772	266
Rocketeer, The (1991)	3.108695652173913	736
Blown Away (1994)	3.1085972850678734	221
How to Make an American Quilt (1995)	3.108433734939759	166
Single White Female (1992)	3.1073059360730593	438
Judy Berlin (1999)	3.107142857142857	28
Panther (1995)	3.107142857142857	28
What Dreams May Come (1998)	3.1070422535211266	355
Apt Pupil (1998)	3.106951871657754	187
Cousin Bette (1998)	3.106382978723404	47
Twin Dragons (Shuang long hui) (1992)	3.106060606060606	66
Blackbeard's Ghost (1968)	3.1052631578947367	57
Program, The (1993)	3.1052631578947367	152
Replacements, The (2000)	3.103734439834025	241
Seventh Sign, The (1988)	3.1028571428571428	175
Dream for an Insomniac (1996)	3.1	30
Silent Fall (1994)	3.1	20
About Adam (2000)	3.1	20
Devil Girl From Mars (1954)	3.1	10
Addicted to Love (1997)	3.1	240
Flashdance (1983)	3.0994475138121547	362
Harriet the Spy (1996)	3.0991735537190084	121
Mrs. Winterbourne (1996)	3.0991735537190084	121
Prefontaine (1997)	3.0985915492957745	71
King Creole (1958)	3.0980392156862746	51
Rocketship X-M (1950)	3.097560975609756	41
Night of the Comet (1984)	3.096085409252669	281
Cement Garden, The (1993)	3.0952380952380953	21
Last Summer in the Hamptons (1995)	3.0952380952380953	21
Kansas City (1996)	3.0952380952380953	42
Perez Family, The (1995)	3.0952380952380953	42
Tom & Viv (1994)	3.0952380952380953	21
Peacemaker, The (1997)	3.0936708860759494	395
Peter's Friends (1992)	3.093220338983051	118
Married to the Mob (1988)	3.0931506849315067	365
Buffy the Vampire Slayer (1992)	3.091796875	512
Flying Saucer, The (1950)	3.090909090909091	11
Incognito (1997)	3.090909090909091	11
Margaret's Museum (1995)	3.090909090909091	11
Blackmail (1929)	3.090909090909091	11
Big Hit, The (1998)	3.0899470899470898	189
Chamber, The (1996)	3.08974358974359	78
Tequila Sunrise (1988)	3.088235294117647	306
Naked Gun 2 1/2: The Smell of Fear, The (1991)	3.0881670533642693	431
Mulholland Falls (1996)	3.0872727272727274	275
Craft, The (1996)	3.0865384615384617	416
Mirror Has Two Faces, The (1996)	3.0851063829787235	188
Cliffhanger (1993)	3.0845481049562684	686
Nine 1/2 Weeks (1986)	3.0843881856540083	237
Real Blonde, The (1997)	3.0833333333333335	24
George of the Jungle (1997)	3.083044982698962	289
Body Snatchers (1993)	3.0817843866171004	269
Tall Tale (1994)	3.081081081081081	37
Hurlyburly (1998)	3.080808080808081	99
Illuminata (1998)	3.08	25
Jefferson in Paris (1995)	3.0789473684210527	38
Pete's Dragon (1977)	3.0773993808049536	323
Sirens (1994)	3.077294685990338	207
Jackal, The (1997)	3.077151335311573	337
Glory Daze (1996)	3.076923076923077	13
Kissed (1996)	3.076923076923077	13
In Old California (1942)	3.076923076923077	13
U Turn (1997)	3.076	250
Dance with Me (1998)	3.0759493670886076	79
Black Mask (Hak hap) (1996)	3.0757575757575757	66
It Came from Beneath the Sea (1955)	3.0754716981132075	53
Nick of Time (1995)	3.074235807860262	229
If Lucy Fell (1996)	3.073529411764706	68
Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)	3.073170731707317	41
